央视频道,#genre#
太空荒野求生记-火星救援,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930957
嫌疑人X的献身-悬疑,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749953
法证先锋Ⅳ,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932426
金牌喜剧班,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354889009
科幻电影-环太平洋,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936170
萌鸡小队S1-国漫,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736904
降魔传-神魔大战,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932371
百家讲坛-之女皇武则天,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354889015
白鹿原-国内经典战争片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354931488
国内科幻片来袭,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930821
狂飙,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382627144
史密斯夫妇-婚姻生活的童话演绎,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736874
影视小艺,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382737886
经典武侠电影-如来神掌,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749944
动物世界-领略原始野性,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382743138
最美的青春,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382851530
小朋友可爱到家了,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930887
海王-院线大片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936142
宇宙护卫队--国漫,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736837
的直播间,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354129442
欢乐集结号2,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930919
熊出没之探险日记S1-国漫,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930977
百家讲坛――之明太祖朱元璋,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936149
能耐大了第1季,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930195
古装剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1356158015
国产动作电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736858
爆笑来袭-小品欢乐集结号,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735558
能耐大了！德云社演技爆棚,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930915
抗日神片，燃爆抗战热血魂,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354926600
致敬星爷致敬经典,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354889048
明天和你-韩剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749905
国产家庭电视剧-如果岁月可回头,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736883
创艺969梁总正在直播,http://111.170.156.74:3344/轮播/yy/yy.php?id=1355285512
YY用户,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735579
本山快乐营2,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736718
国内动作大片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749917
怪医文三块-影视剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936154
穿越大吉岭-三个男人的心灵之旅,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749950
非诚勿扰,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745106
老卓电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354770516
成龙大哥火爆力作,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736841
马丽主演戏剧片-东北虎,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936199
章子怡主演-浮生如梦,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735566
热血战争巨作,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745087
超燃科幻大片：明日边缘,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736835
欧美配音电影！！！,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354693629
霹雳火：速度与激情,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736895
溏心风暴之家好月圆,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354888747
反斗谜局等你破-反斗神偷,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736917
探秘自然奇境-纪录片合集,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749913
女医明妃传,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736861
【破案悬疑港剧】,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382800083
多力特的奇幻冒险-和动物对话,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930927
1930年代经典电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1356363815
老夫少妻搞笑忘年恋,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932391
治愈电影阳光小美女-一家人的寻梦之旅,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736920
王牌特工：特工学院,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936195
前任攻略：爱情喜剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932409
无限复活-张柏芝主演爱情电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745190
电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=37454459
蚁人-微观世界大冒险,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736913
熊出没之探险日记-森林探险记,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745122
洪金宝经典喜剧电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354889042
史诗级科幻电影-阿凡达,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735577
热血抗日电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749907
科幻佳片-银翼杀手2049,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936136
先锋之那时青春-热血年代,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736833
【二龙湖村暖花开】张浩,http://111.170.156.74:3344/轮播/yy/yy.php?id=23458682
诺兰影片-敦刻尔克大撤退,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749910
喜剧闹翻天,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735548
港剧-守护神之保险调查,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936160
一分钟学道菜,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736901
东北奇缘：江湖情缘,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936238
洪大哥系列,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354888743
沉睡魔咒-不一样的童话视觉,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736849
不日成婚：婚恋喜剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936214
当旺爸爸-港剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936208
体验另一种生活！,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936229
鲛珠传-奇幻之旅,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936231
红河谷-爱恨交响曲,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936181
电视剧-流金岁月,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749906
天龙八部（国语版）,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736855
烽火巾帼，谍血燃烧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930984
生存大战，尽显人性,http://111.170.156.74:3344/轮播/yy/yy.php?id=1414864186
你看与不看我都在,http://111.170.156.74:3344/轮播/yy/yy.php?id=1353422557
九层妖塔,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936116
远去的飞鹰-影视剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930912
时代剧，黄土高天,http://111.170.156.74:3344/轮播/yy/yy.php?id=1414864180
最后的武士（普通话）,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382851148
名不虚传-韩剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749904
杨门少年-少年英雄梦,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936178
港剧里的生活哲学-好日子,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936217
高分喜剧-横冲直撞出重围,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936157
电影兴风作浪系列播放,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736857
传奇之王-影视剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354926735
冰层覆盖地球，人类如何生存,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735573
侏罗纪世界-国外科幻大片合集,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736851
本山选谁上-喜剧人选拔,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749878
紫霞仙子被揍了,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382656234
爱情片合集-童梦奇缘,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354926622
悬疑剧-河神,http://111.170.156.74:3344/轮播/yy/yy.php?id=1353413683
爆笑电影！王牌大贱谍2-3,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936169
笑中带泪-开心鬼上身,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736844
锦衣卫之残阳如血-血色使命,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736882
一条狗的使命1,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745092
小儿难养-影视剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735559
漫才合集-轻松一笑,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745099
缉魂-科幻悬疑电影,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745090
贫民窟的百万富翁,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735561
都市情感剧-那些我爱过的人,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736820
再现吴道子：画圣,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932365
YY用户,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736819
调音师-旋律奇遇,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749911
分手木马计,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936228
郑恺主演运动喜剧-超越,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736863
嘻嘻哈哈又一天,http://111.170.156.74:3344/轮播/yy/yy.php?id=1414817779
喜剧小品：兴风作浪,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745094
经典科幻电影-2001漫游太空,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354926671
明日战记-科幻战争片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936221
仙灵儿,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736887
电波传情-生死密电,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735571
洪金宝福星系列,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382851602
笨贼一箩筐，笑出腹肌！,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382741640
东方超级英雄：西游之双圣战神,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736825
超能疯人院,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932441
喜剧电影：冒牌天神1-2,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936210
英伦犯罪喜剧-两杆大烟枪,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354658051
孙红雷古天乐主演犯罪动作片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735552
喜剧爱情电影：不期而遇,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745181
古人踢足球，爆笑仙球大战,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930945
太空生命？高分科幻电影开播,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382851586
再写武林传奇,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354932407
纪录片-最美中国1,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382745189
致敬民族气节！,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354926643
刘旸教主脱口秀合集,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930189
揭秘！经典传奇背后的未解之谜,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736912
来看修牛蹄,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749887
YY用户,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736852
学生兵,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354658003
YY用户,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736807
致敬不屈的抗日英雄,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736817
欢喜冤家的爱情-夏日乐悠悠,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936191
90年代爱情经典必看,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736893
重返青春-回到过去拥抱你,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749940
编辑部的故事,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354936120
疯狂一家秀,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736715
YY用户,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736869
热烈的玫瑰,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736798
第一古装武侠剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382881708
果酱熊的萌愈之力-帕丁顿熊2,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735627
张涵予主演犯罪动作大片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382736865
永远相信光,http://111.170.156.74:3344/轮播/yy/yy.php?id=1356072476
伯爵的复仇之旅,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382735581
闫妮主演-轻松都市喜剧,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749888
九龙不败-警匪动作片,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354933556
当爸爸变成我兄弟？,http://111.170.156.74:3344/轮播/yy/yy.php?id=1382749912
不一样的花木兰传奇,http://111.170.156.74:3344/轮播/yy/yy.php?id=1354930903
燃燃影视,http://111.170.156.74:3344/轮播/yy/yy.php?id=50298248

娱乐频道,#genre#

​天籁之音-经典正流行,http://play-radio-stream3.hndt.com/now/WUBA5hW2/playlist.m3u8
天籁之音,http://play-radio-stream3.hndt.com/now/JxkyN5mR/playlist.m3u8
天籁之音-国风,http://play-radio-stream3.hndt.com/now/UzPxbRaT/playlist.m3u8
店头音乐,http://livestream.1766.today:1781/live2.mp3
私房音乐,http://livestream.1766.today:1769/live1.mp3
飞碟电台,http://n08.rcs.revma.com/em90w4aeewzuv
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
古典音乐,http://play.redefine.ltd/Stream2/FM1058-2.m3u8
电音电台,http://play.redefine.ltd/Stream3/FM1058-3.m3u8
民谣蓝调,http://play-radio-stream3.hndt.com/now/XWfN89gh/playlist.m3u8
舞迷心窍,http://play-radio-stream3.hndt.com/now/WBhgSD3A/playlist.m3u8
警广之声,http://play-radio-stream3.hndt.com/now/prIgXGFo/playlist.m3u8
心灵音乐馆,http://play-radio-stream3.hndt.com/now/AFqvb0VX/playlist.m3u8
80后音乐,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
经典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
格莱美音乐,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
卷卷猫电台,http://stream3.hndt.com/now/PHucVOu2/playlist.m3u8
有声文摘,http://stream3.hndt.com/now/WNoVfBcQ/playlist.m3u8
安全百科,http://stream3.hndt.com/now/4pcovD2L/playlist.m3u8
民谣音乐,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
美女dj歌曲,https://oo.haiqu.vip:2266/hls/spsj/2024/11/28/14745/playlist.m3u8
刀郎-守候在凌晨两点的伤心秀吧,https://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
刀郎-手心里的温柔,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
杨紫琼_爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
沉默是金,https://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
西海情歌,https://vd2.bdstatic.com/mda-jf9c1fkgucw29pg8/sc/mda-jf9c1fkgucw29pg8.mp4
暗里着迷-亮声,https://vd2.bdstatic.com/mda-nj0ahm6t2ib5n2jy/720p/h264/1664610158927030550/mda-nj0ahm6t2ib5n2jy.mp4
只要你还需要我,https://vd2.bdstatic.com/mda-ndi3uvmd0qrjvgps/sc/cae_h264_delogo/1650337256524390613/mda-ndi3uvmd0qrjvgps.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
DJ小葛-优秀DJ大师作品HOUSECLUB4,http://em.21dtv.com/songs/60146954.mkv
DJ小葛-优秀DJ大师作品HOUSECLUB1,http://em.21dtv.com/songs/60146953.mkv
DJ小冉-王者归来CD-03,http://em.21dtv.com/songs/60146952.mkv
DJCOHENY-月亮传奇+爱美无罪,http://em.21dtv.com/songs/60146951.mkv
DJ-男人再累也要奋斗,http://em.21dtv.com/songs/60146950.mkv
DJ-我是屌丝,http://em.21dtv.com/songs/60146949.mkv
DJ-全新中文嗨歌串烧混音大碟,http://em.21dtv.com/songs/60146948.mkv
DJ-席卷风暴音声中文系列串烧,http://em.21dtv.com/songs/60146947.mkv
超强车载重音乐,https://vdse.bdstatic.com//be2987198eb242f59daaea05ac1d95ee.mp4
《窗外》《同桌的你》,https://vdse.bdstatic.com//97183ae857df5213fcfaf0fabc18efc3.mp4
给我一把爱情火,https://vdse.bdstatic.com//63a770491e7bae0ebe661452c27eaf33.mp4
《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦醉荷塘》HD,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
【老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
2021爆红《6首女生版伤感DJ》HD,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
2021五首女声伤感DJ情歌精品HD,https://vdse.bdstatic.com//c92e81328ef6d13ba7d44e6eb80f9f1e.mp4
2022伤感DJ串烧dj,https://vd2.bdstatic.com/mda-ncm68fx91zybkka3/cae_h264_delogo/1647925011440022023/mda-ncm68fx91zybkka3.mp4
4k超清车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》,https://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
眉飞色舞dj舞曲,https://vd2.bdstatic.com/mda-mkqi8zsh8r874xii/sc/cae_h264/1637854401020299343/mda-mkqi8zsh8r874xii.mp4
刀郎的西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
刀郎经典歌曲,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
刀郎经典歌曲7首：《西海情歌》《敖包相会》《情人》冲动的惩罚HD,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《冲动的惩罚》HD,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
邓丽君歌曲精选九首经典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
霍尊-茉莉花,http://em.21dtv.com/songs/60147957.mkv
霍尊+王奕程-茉莉花,http://em.21dtv.com/songs/60147956.mkv
情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》,https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
情歌DJ《怎么可以如此冷血》《为爱受尽相思罪》HD,https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
情歌DJ合,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
情歌皇后林翠萍《相见不如不见》,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
让人陶醉的几首DJ舞曲,https://vdse.bdstatic.com//0f464b2beaf5887f90ac36b68fcd342f.mp4
热火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4
日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》,https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
伤感DJ串烧为爱流泪,https://vd3.bdstatic.com/mda-nci8jqpzeyqkhdxe/720p/h264_delogo/1647670097763149460/mda-nci8jqpzeyqkhdxe.mp4
伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
我用自己的方式爱你,http://vdown.kuwo.cn:80/resource/t1/46/26af4a23c9e04725bd1dc491b662f386.mp4
无奈的思绪,https://vd4.bdstatic.com:443/mda-kkbxxmr5nn2swgu6/sc/cae_h264_nowatermark/1605192499/mda-kkbxxmr5nn2swgu6.mp4
舞曲视频3,https://vd3.bdstatic.com/mda-mkmee6e6z4rq6zy7/sc/cae_h264/1637580756649466839/mda-mkmee6e6z4rq6zy7.mp4
舞曲视频4,https://vd2.bdstatic.com/mda-mkn56h2g8ux3dtxq/sc/cae_h264/1637642599802363137/mda-mkn56h2g8ux3dtxq.mp4
新歌上线_啥歌这么好听,https://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
野花香dj,https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
叶筱萱《爱到最后是孤独》,https://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
宇宁《千里江山（大型纪录片《紫禁城》主题歌HD,https://vdse.bdstatic.com//688046e42c39cf6585106f945e2798e7.mov
粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
云朵、刀郎、孙露、张雨生等经典怀旧歌曲6首HD,https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
张也《望星空/为了谁/人间第一情/红梅赞/高天上流云》,https://vdse.bdstatic.com//038c6250208e42b9427a885e0370e1a2.mp4
只能拼自己DJ人不可貌相,https://vd4.bdstatic.com/mda-mmw9fee0n7gtsu2k/480p/h264/1640932948187120706/mda-mmw9fee0n7gtsu2k.mp4
F.I.R-流浪者之歌,http://em.21dtv.com/songs/60027684.mkv
MATZKA-青苹果乐园,http://em.21dtv.com/songs/60064733.mkv
SOLER-天才白痴梦,http://em.21dtv.com/songs/60041752.mkv
TWINS-恋爱大过天,http://em.21dtv.com/songs/60026998.mkv
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
毕福剑+苏丹-走天涯,http://em.21dtv.com/songs/60079748.mkv
蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
蔡义德-闪酒大丈夫,http://em.21dtv.com/songs/60104412.mkv
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
侧田-迟钝,http://em.21dtv.com/songs/60012780.mkv
侧田-千亿个夜晚,http://em.21dtv.com/songs/60034179.mkv
常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
陈百强-南北一家亲,http://em.21dtv.com/songs/60031082.mkv
陈百强-念亲恩,http://em.21dtv.com/songs/60032661.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
陈百强-天才白痴梦,http://em.21dtv.com/songs/60041756.mkv
陈彼得+张行-一条路,http://em.21dtv.com/songs/60053734.mkv
陈楚生-想念,http://em.21dtv.com/songs/60049177.mkv
陈浩德-故乡的雨,http://em.21dtv.com/songs/60075574.mkv
陈慧娴-孤单背影,http://vodcdn.video.taobao.com/oss/ali-video/092bc3fac8ea013544a1dda61de41e58/video.m3u8
陈慧娴-归来吧,http://vodcdn.video.taobao.com/oss/ali-video/c89589fd5809cf6e2f1a4d7a52023733/video.m3u8
陈慧娴-红茶馆,http://vodcdn.video.taobao.com/oss/ali-video/22ecb463b2e44875b1fa78090d0ffd4e/1460015776/video.m3u8.m3u8
陈慧娴-黎明不要来,http://em.21dtv.com/songs/60026831.mkv
陈慧娴-明日有明天,http://em.21dtv.com/songs/60030151.mkv
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
陈慧娴-逝去的诺言,http://em.21dtv.com/songs/60039551.mkv
陈慧娴-跳舞街,http://vodcdn.video.taobao.com/oss/ali-video/5e463c16339f3dd6839e6a7d2074915c/video.m3u8
陈洁灵-黎明不要来,http://em.21dtv.com/songs/60026832.mkv
陈雷-故乡的月,http://em.21dtv.com/songs/60019098.mkv
陈明真-变心的翅膀,http://vodcdn.video.taobao.com/oss/ali-video/e18dd3abfada11fb6faf26a521084343/video.m3u8
